,Luas_quantity,Bus_quantity,Train_quantity,PS_quantity,SS_quantity,Garda_quantity,Price,VAT_exclusive,Longitude,Latitude,New_Dwelling_House_Apartment,Second_Hand_Dwelling_House_Apartment
15565,0,48,0,4,5,1,466000.0,0,-6.3462465,53.347840000000005,0,1
15566,0,43,0,5,0,1,280000.0,0,-6.2091566,53.36276949999999,0,1
15567,0,33,1,5,1,1,950000.0,0,-6.3709526,53.3850389,0,1
15568,0,10,0,1,0,0,240000.0,0,-6.091342099999999,53.5477093,0,1
15569,0,48,0,4,2,0,415000.0,0,-6.2036593,53.2974292,1,0
15570,0,57,0,1,2,0,440529.0,1,-6.2717248,53.3084685,1,0
15571,0,56,0,1,2,0,519823.78,1,-6.271456,53.3075703,1,0
15572,0,73,0,6,1,1,425000.0,1,-6.2034541,53.3863843,1,0
15573,0,28,0,5,2,0,355000.0,1,-6.427158599999999,53.39927320000001,1,0
15574,0,2,0,1,0,0,378854.0,1,-6.141759400000001,53.5842741,0,1
15575,0,24,0,2,1,1,546000.0,0,-6.4523688,53.362769400000005,0,1
15576,0,64,0,6,4,2,415000.0,0,-6.255152,53.3909134,1,0
15577,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,0,1
15578,8,67,0,9,4,0,291000.0,0,-6.3230722,53.32989789999999,1,0
15579,0,55,0,1,2,0,475770.0,1,-6.2695361,53.3084653,1,0
15580,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,1,0
15581,0,73,0,6,1,1,425000.0,1,-6.2030781,53.3862581,0,1
15582,0,21,0,0,0,0,340000.0,0,-6.203447,53.4438898,0,1
15583,0,12,0,1,0,0,240000.0,0,-6.444298799999999,53.4066569,1,0
15584,0,71,0,6,1,1,425000.0,1,-6.205687,53.38730379999999,1,0
15585,0,12,1,3,0,0,246696.03,1,-6.467600900000001,53.3394673,1,0
15586,0,20,0,0,0,0,277534.23,1,-6.202622,53.4412553,0,1
15587,0,42,1,3,3,1,975000.0,0,-6.1815805,53.2999696,1,0
15588,0,76,0,6,1,1,425000.0,1,-6.2033515,53.38667950000001,1,0
15589,0,12,0,0,1,0,642290.75,1,-6.1642507,53.435757200000005,0,1
15590,12,183,4,2,1,1,312000.0,0,-6.2413565,53.3497126,1,0
15591,0,10,1,0,0,0,471365.64,1,-6.1468959000000005,53.41733879999999,0,1
15592,0,16,0,0,0,0,260000.0,0,-6.2123637,53.4420027,1,0
15593,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,0,1
15594,0,60,0,9,1,1,110500.0,0,-6.2649419,53.40082879999999,0,1
15595,6,51,0,7,2,0,260000.0,0,-6.3353403,53.3308347,0,1
15596,4,109,1,3,2,1,457000.0,0,-6.2699509,53.361411100000005,1,0
15597,0,25,0,3,2,0,295154.0,1,-6.4391348,53.3961029,0,1
15598,6,80,1,4,1,0,700000.0,0,-6.2899691,53.3509997,1,0
15599,0,20,0,0,0,0,370000.0,1,-6.2031637,53.4408549,1,0
15600,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,1,0
15601,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,0,1
15603,8,72,0,3,1,0,278000.0,0,-6.3207943,53.3380403,1,0
15604,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,0,1
15605,0,58,0,4,2,1,807500.0,0,-6.2985655,53.3120909,0,1
15606,0,20,0,2,1,0,307500.0,0,-6.2475249,53.4486677,0,1
15607,0,113,2,3,2,1,650000.0,0,-6.2375694,53.3373796,0,1
15608,0,27,1,3,1,0,575000.0,0,-6.1317723,53.3884965,1,0
15609,4,57,0,3,2,0,497798.0,1,-6.223317400000001,53.2857583,0,1
15610,0,59,0,9,1,1,135000.0,0,-6.265125299999999,53.4003615,0,1
15611,0,12,0,1,1,0,190000.0,0,-6.0865418,53.5230661,0,1
15612,0,37,0,2,1,0,285000.0,0,-6.2882619,53.276931700000006,1,0
15613,0,12,0,3,1,0,334801.75,1,-6.3408892,53.2687585,0,1
15614,8,74,0,5,5,1,887500.0,0,-6.2564335,53.3223102,1,0
15615,0,74,0,6,1,1,425000.0,1,-6.2027655,53.3865011,0,1
15616,0,70,0,3,1,0,313000.0,0,-6.2837576,53.3809622,0,1
15617,0,77,2,7,4,1,285000.0,0,-6.190774,53.3827797,0,1
15618,0,43,0,2,0,0,380500.0,0,-6.4086815,53.3864074,1,0
15619,0,12,1,3,0,0,255506.61,1,-6.4681995,53.3390406,0,1
15620,0,52,0,5,0,0,370000.0,0,-6.2637147,53.3771132,1,0
15621,0,69,0,6,1,1,425000.0,1,-6.199216000000001,53.3882315,0,1
15622,0,46,0,3,2,1,460000.0,0,-6.2856408,53.296986700000005,1,0
15623,4,28,0,3,0,0,286343.0,1,-6.4208620000000005,53.2882934,0,1
15624,7,112,0,4,4,1,310000.0,0,-6.2645953,53.33228149999999,0,1
15625,0,20,0,3,1,0,425000.0,0,-6.4278008,53.403007200000005,0,1
15626,0,51,0,3,1,0,208000.0,0,-6.2289883,53.3926835,0,1
15627,0,21,0,2,1,0,437000.0,0,-6.1801804,53.4551127,1,0
15628,0,42,0,3,1,0,764689.97,1,-6.126702900000001,53.26863589999999,0,1
15629,2,31,0,1,0,0,220000.0,0,-6.371254599999999,53.318805700000006,0,1
15630,4,30,0,1,1,0,560000.0,0,-6.213944799999999,53.261877,0,1
15631,8,95,1,5,1,1,237000.0,0,-6.2916501,53.3381996,0,1
15632,4,42,0,0,0,0,665000.0,0,-6.1973409,53.27309520000001,1,0
15633,0,11,0,2,1,0,223195.0,1,-6.4670797,53.3475848,1,0
15634,0,30,0,5,2,0,297356.82,1,-6.4273955,53.399030200000006,0,1
15636,0,27,0,3,0,0,550000.0,0,-6.1314136,53.4321931,0,1
15638,0,6,0,2,1,0,321585.89,1,-6.4713555,53.3476034,0,1
15639,0,21,0,2,2,0,215000.0,0,-6.1793298,53.4034312,1,0
15640,0,14,0,0,0,0,242246.69,1,-6.41654,53.2978068,0,1
15641,0,41,0,3,1,0,200000.0,0,-6.2323509,53.4439623,0,1
15642,0,57,3,8,3,0,310000.0,0,-6.1558114,53.3950907,0,1
15643,10,122,4,4,2,0,580000.0,0,-6.238324400000001,53.3455819,0,1
15644,0,117,3,3,2,1,326000.0,0,-6.237222,53.338416200000005,1,0
15645,0,23,0,2,1,0,218061.0,1,-6.1805234,53.598266,0,1
15646,12,130,0,8,2,1,305000.0,0,-6.275315900000001,53.34972710000001,0,1
15647,6,55,0,4,1,1,170000.0,0,-6.375471,53.2862932,0,1
15648,0,39,1,3,1,0,165000.0,0,-6.1634405,53.40266510000001,0,1
15649,0,7,0,1,1,0,805000.0,0,-6.135512,53.2234659,0,1
15650,0,55,1,8,2,0,1800000.0,0,-6.1941753,53.3686585,1,0
15651,0,69,0,5,3,1,380600.0,1,-6.2886504,53.3105714,0,1
15652,0,17,0,1,1,0,1300000.0,0,-6.1164293,53.2654329,0,1
15653,0,36,0,2,1,0,481000.0,0,-6.328153599999999,53.2752269,0,1
15654,0,60,0,0,3,0,405000.0,0,-6.3292409,53.31541,0,1
15655,0,20,0,0,0,0,206000.0,0,-6.4191835,53.2972572,0,1
15656,0,72,0,2,0,0,460000.0,0,-6.276304799999999,53.38843489999999,0,1
15657,0,44,0,2,1,0,459000.0,0,-6.2993348,53.27649920000001,0,1
15658,0,48,0,2,2,0,561000.0,0,-6.302734200000001,53.281382,0,1
15659,0,31,0,6,1,0,164000.0,0,-6.3953804000000005,53.2746657,1,0
15660,0,19,0,2,3,0,273127.0,1,-6.1697932,53.4058303,1,0
15661,0,27,0,2,3,0,354618.0,1,-6.1665709,53.4046281,0,1
15662,0,40,0,2,1,0,388000.0,0,-6.3334980000000005,53.281278500000006,0,1
15663,0,38,0,2,2,0,620000.0,0,-6.3286243,53.27647389999999,0,1
15664,0,37,0,4,2,0,200000.0,0,-6.4304119,53.3958532,0,1
15665,0,48,0,4,5,0,481000.0,0,-6.2044644,53.29961529999999,0,1
15666,0,40,0,2,3,0,365000.0,0,-6.1725473,53.3998719,1,0
15667,0,36,1,1,1,0,149779.0,1,-6.1407405,53.4018183,1,0
15668,0,16,0,0,1,0,365000.0,1,-6.4842584,53.2770179,0,1
15669,0,16,0,2,0,0,450000.0,0,-6.373142700000001,53.3584693,0,1
15670,4,50,0,1,1,0,327000.0,0,-6.2504876,53.3016316,0,1
15671,0,35,1,2,2,0,254000.0,0,-6.3982806,53.381722,0,1
15672,6,55,0,4,1,1,235000.0,0,-6.375228900000001,53.2875014,1,0
15673,2,35,0,2,2,0,378855.0,1,-6.220173,53.2656171,1,0
15674,0,18,0,1,0,0,414097.0,1,-6.3259892,53.26941239999999,0,1
15675,0,72,0,3,0,0,500000.0,0,-6.2790065,53.3878132,0,1
15676,0,34,2,3,2,0,700000.0,0,-6.114492,53.279194,0,1
15677,8,126,0,4,5,0,550000.0,0,-6.2542914000000005,53.328481700000005,0,1
15678,0,30,2,3,1,0,530000.0,0,-6.1110347,53.28236629999999,0,1
15679,6,23,0,5,2,0,300000.0,0,-6.3842301,53.2985812,0,1
15680,0,21,0,2,1,0,337000.0,0,-6.427973000000001,53.404008700000006,0,1
15681,4,14,0,1,0,0,580000.0,0,-6.1983337,53.259471,0,1
15682,0,45,0,4,1,1,382000.0,0,-6.277711,53.2924384,1,0
15683,0,36,1,1,1,0,211453.74,1,-6.1407405,53.4018183,0,1
15684,2,40,0,1,1,0,980000.0,0,-6.2615468,53.3004643,0,1
15686,0,96,0,5,5,1,1250000.0,0,-6.2375985,53.32444279999999,1,0
15687,0,25,0,3,2,0,328700.0,1,-6.4391348,53.3961029,0,1
15688,0,124,2,2,4,0,1300000.0,0,-6.2421685,53.33299670000001,1,0
15689,0,11,0,2,1,0,330396.29,1,-6.4670797,53.3475848,0,1
15690,0,32,0,2,1,1,350000.0,0,-6.4505668,53.34943079999999,1,0
15691,4,47,0,2,3,0,427312.77,1,-6.243099099999999,53.3063321,0,1
15692,10,85,1,8,2,1,310000.0,0,-6.2851599,53.3472074,0,1
15693,19,304,2,8,3,3,175000.0,0,-6.2551283,53.35231829999999,0,1
15694,0,69,0,6,0,1,485000.0,0,-6.2852962,53.3177687,0,1
15695,0,66,0,4,2,0,275000.0,0,-6.1423032,53.2712731,0,1
15696,2,62,0,7,1,1,710000.0,0,-6.2381922,53.2957574,0,1
15697,0,38,0,4,0,0,235000.0,0,-6.205692,53.4019846,0,1
15698,0,31,0,1,1,0,321000.0,0,-6.3186498,53.2731657,0,1
15699,12,154,0,9,3,1,271500.0,0,-6.2746023,53.3481051,0,1
15700,0,35,1,7,1,0,590000.0,0,-6.3695996,53.3833217,0,1
15701,0,70,0,6,4,1,820000.0,0,-6.285989900000001,53.3112022,0,1
15702,0,40,0,1,0,0,195000.0,0,-6.285768900000001,53.4043939,0,1
15703,0,22,0,1,2,0,335000.0,0,-6.3824617,53.3481058,0,1
15704,0,42,0,3,1,0,130000.0,0,-6.2619921,53.29279449999999,0,1
15705,0,27,0,1,1,0,585000.0,0,-6.1844467000000005,53.44827660000001,1,0
15706,0,21,0,2,1,0,218100.0,1,-6.180450700000001,53.5981536,0,1
15707,6,47,0,2,2,0,587000.0,0,-6.2454057,53.3099059,0,1
15708,0,57,0,5,5,0,305000.0,0,-6.2065593,53.30336139999999,0,1
15711,0,12,0,1,1,0,330000.0,0,-6.0876995,53.5288814,0,1
15712,8,113,3,4,2,0,570000.0,0,-6.2378696,53.34555770000001,0,1
15713,3,85,0,7,2,0,850000.0,0,-6.2869592,53.3614412,0,1
15714,0,19,0,2,0,0,270000.0,0,-6.388160900000001,53.421283,0,1
15715,0,48,2,2,0,0,385000.0,0,-6.1476091,53.2948268,0,1
15716,0,25,0,3,2,0,361125.0,0,-6.3739132000000005,53.35277270000001,0,1
15717,0,45,0,5,1,1,421000.0,0,-6.151994,53.2613011,0,1
15718,0,56,2,8,3,0,750000.0,0,-6.198629599999999,53.37139820000001,0,1
15719,0,33,1,3,2,0,910000.0,0,-6.1114508,53.273976100000006,0,1
15720,0,50,2,3,1,1,575000.0,0,-6.1783196,53.2973509,0,1
15721,6,92,0,5,2,1,525000.0,0,-6.310858799999999,53.3287458,0,1
15722,0,50,0,3,2,1,675000.0,0,-6.182488200000001,53.2928842,0,1
15724,4,61,0,4,2,1,630000.0,0,-6.240865599999999,53.2973814,1,0
15725,0,12,1,3,0,0,277533.03,1,-6.4679666,53.339261,0,1
15726,0,20,0,2,1,1,1325000.0,0,-6.1493922,53.44264,1,0
15727,0,6,0,0,0,0,392070.0,1,-6.2587932,53.4539324,0,1
15728,0,44,2,4,4,0,180000.0,0,-6.193198799999999,53.301242,1,0
15729,0,25,0,3,2,0,281938.33,1,-6.4391348,53.3961029,1,0
15730,0,26,0,1,1,0,361233.48,1,-6.4789181,53.2783593,0,1
15731,0,38,0,5,1,0,420000.0,0,-6.4344345,53.345607400000006,0,1
15732,0,51,0,1,4,0,430000.0,0,-6.2278254,53.3857653,0,1
15733,0,41,2,1,0,1,405000.0,0,-6.1265777,53.2849777,0,1
15734,0,60,0,5,2,1,558000.0,0,-6.2656777,53.38715229999999,1,0
15735,0,46,0,5,1,0,760353.0,1,-6.3109142,53.29467270000001,0,1
15736,0,43,0,5,1,0,625000.0,0,-6.312645099999999,53.2875372,0,1
15737,0,117,3,3,2,1,450000.0,0,-6.237222,53.338416200000005,0,1
15738,0,70,0,5,2,1,650000.0,0,-6.2966691,53.3127239,0,1
15739,6,50,0,3,2,0,695000.0,0,-6.211734099999999,53.28031,0,1
15740,0,59,2,4,0,0,432000.0,0,-6.2151041,53.328975,1,0
15741,0,14,0,1,0,0,595000.0,1,-6.2588878,53.267860600000006,0,1
15742,4,29,0,1,1,0,402000.0,0,-6.2162705,53.25827370000001,0,1
15745,0,42,0,2,2,0,524229.07,1,-6.2852981,53.2815268,1,0
15746,4,68,0,7,0,1,395264.0,1,-6.2433822,53.292759,1,0
15747,0,31,1,2,1,1,533092.0,1,-6.1211823,53.2420006,0,1
15748,6,84,0,4,5,1,595000.0,0,-6.259368299999999,53.3248048,0,1
15749,0,45,0,4,1,0,244000.0,0,-6.4183412,53.319805,1,0
15750,0,15,0,1,0,0,356828.2,1,-6.1981194,53.2411743,1,0
15751,0,39,1,1,1,0,259911.89,1,-6.142560700000001,53.4017278,1,0
15752,4,68,0,7,0,1,395264.0,1,-6.2433822,53.292759,0,1
15753,0,38,1,3,4,0,478000.0,0,-6.2030788,53.3075335,0,1
15754,2,74,0,3,2,1,1200000.0,0,-6.2689963,53.3186376,1,0
15755,0,4,0,2,1,0,245222.0,1,-6.4711214,53.3474486,1,0
15756,0,32,0,2,0,0,242246.0,1,-6.3215337,53.39449820000001,1,0
15757,0,12,0,3,1,0,343127.75,1,-6.3410405,53.268612,0,1
15758,0,38,0,6,1,0,308000.0,0,-6.4347296,53.3451253,0,1
15759,0,27,0,0,0,0,250000.0,0,-6.4501975,53.33616729999999,1,0
15760,0,25,0,3,2,0,334802.0,1,-6.4391348,53.3961029,0,1
15761,0,94,0,7,5,1,260000.0,0,-6.2973263,53.39070649999999,0,1
15762,0,52,1,8,1,1,360000.0,0,-6.4011876,53.3274417,0,1
15763,17,268,4,5,3,3,400000.0,0,-6.2470683,53.351416500000006,0,1
15764,0,49,0,4,1,0,210000.0,0,-6.41257,53.3181336,1,0
15765,0,18,0,1,0,0,427313.0,1,-6.3261383,53.269269900000005,0,1
15766,0,53,0,5,3,0,395000.0,0,-6.310561799999999,53.3053424,0,1
15767,6,78,0,2,2,1,250000.0,0,-6.312007599999999,53.33114789999999,0,1
15768,4,64,0,7,1,1,303000.0,0,-6.2421006,53.2887303,0,1
15769,0,22,0,2,1,1,750000.0,0,-6.4502463,53.3633687,1,0
15770,0,16,0,0,1,0,321585.9,1,-6.484556700000001,53.276895,1,0
15771,0,30,1,0,1,0,259912.0,1,-6.1558529,53.405454500000005,0,1
15772,0,81,0,3,0,0,360000.0,0,-6.281207900000001,53.38396120000001,0,1
15773,0,45,2,6,3,1,403500.0,0,-6.1772188,53.3763921,1,0
15774,0,15,0,2,1,0,264273.0,1,-6.4667621,53.3480734,0,1
15775,8,80,0,5,2,1,327500.0,0,-6.2662742,53.3252895,1,0
15776,0,55,0,1,2,0,484581.0,1,-6.2695361,53.3084653,0,1
15777,0,25,0,2,0,0,287000.0,0,-6.3307559,53.2712384,0,1
15778,0,53,0,4,1,0,220000.0,0,-6.4167847,53.32636,0,1
15779,0,23,1,0,2,0,662500.0,0,-6.3879872,53.37306039999999,0,1
15780,0,10,1,0,0,0,315000.0,0,-6.1502519,53.4193726,1,0
15781,0,24,1,3,1,0,691121.0,1,-6.3767803,53.37401,0,1
15782,8,76,0,2,1,1,398437.0,0,-6.311300900000001,53.3400504,1,0
15783,0,20,0,2,3,0,273127.0,1,-6.1694184000000005,53.4058189,0,1
15784,10,105,2,2,0,0,301321.0,0,-6.2355232,53.3506128,1,0
15786,0,29,0,2,0,0,336000.0,0,-6.4222389,53.405073,1,0
15787,0,55,0,1,2,0,438325.98,1,-6.2695361,53.3084653,1,0
15788,4,14,0,1,0,0,585000.0,1,-6.1994483,53.258015,0,1
15789,0,48,0,2,2,0,255000.0,0,-6.3506446,53.282734700000006,0,1
15790,0,33,0,3,1,0,330000.0,0,-6.362964,53.2736098,0,1
15791,0,43,0,3,1,0,550000.0,0,-6.3211904,53.2794877,1,0
15793,0,41,0,3,1,0,450000.0,0,-6.3206638,53.2814281,1,0
15794,0,50,0,4,2,0,638767.0,1,-6.1426919,53.2827277,0,1
15795,0,71,0,9,2,1,192000.0,0,-6.2660975,53.3942416,0,1
15796,4,24,0,2,0,0,390000.0,0,-6.364189,53.3108859,1,0
15797,0,15,0,2,1,0,286895.0,1,-6.4668471,53.347909,0,1
15798,0,52,0,1,1,0,410000.0,0,-6.2245657,53.384525100000005,0,1
15799,4,29,0,1,1,0,710000.0,0,-6.215335700000001,53.2582674,0,1
15801,0,32,2,1,0,0,436123.0,1,-6.3417008,53.3710009,0,1
15802,0,28,0,4,1,0,145000.0,0,-6.424114599999999,53.3473595,0,1
15803,0,0,0,0,0,0,490000.0,0,-6.123427400000001,53.4736564,0,1
15804,0,49,0,5,3,0,510000.0,0,-6.1681946,53.2866016,0,1
15805,0,29,0,2,3,0,1000000.0,0,-6.0988113,53.3831805,0,1
15806,0,19,1,3,1,0,550000.0,0,-6.102304,53.2802477,0,1
15807,0,49,0,5,3,0,620000.0,0,-6.309885,53.3068531,0,1
15808,6,67,0,6,1,1,635000.0,0,-6.235093599999999,53.28642579999999,1,0
15809,0,65,0,2,2,1,519823.0,1,-6.2740922,53.3106995,0,1
15810,22,334,2,10,4,3,585000.0,0,-6.2633778,53.3477916,0,1
15811,0,24,0,3,1,0,250000.0,0,-6.2433269000000005,53.445058200000005,0,1
15812,0,58,0,5,1,1,190000.0,0,-6.2114423,53.3852952,0,1
15813,21,334,1,10,4,3,1880000.0,0,-6.263325,53.34736170000001,0,1
15814,2,87,0,9,1,1,399000.0,0,-6.274679,53.3323215,0,1
15815,17,358,2,10,4,4,740000.0,0,-6.263121,53.345634700000005,0,1
15816,20,353,3,7,4,2,1320000.0,0,-6.2590933,53.34833,1,0
15817,0,6,0,2,1,0,321585.89,1,-6.471551799999999,53.347660700000006,1,0
15819,6,38,0,1,1,0,526000.0,0,-6.2114872000000005,53.26653979999999,0,1
15820,0,37,1,3,2,1,220000.0,0,-6.1876791,53.6082042,1,0
15821,2,35,0,2,2,0,418502.2,1,-6.2195998,53.2659309,1,0
15822,0,11,0,3,0,0,330396.0,1,-6.3761606,53.4246351,1,0
15823,0,30,1,0,1,0,277160.0,1,-6.1561518,53.4058999,0,1
15824,0,51,0,3,1,0,169000.0,0,-6.228267,53.39216629999999,0,1
15825,0,33,0,3,2,0,492500.0,0,-6.3064142,53.2917916,0,1
15826,0,57,0,4,1,0,785000.0,0,-6.2826011,53.3202895,0,1
15827,4,62,0,5,1,1,845000.0,0,-6.2282399,53.290237100000006,0,1
15828,0,47,0,5,1,0,675000.0,0,-6.3106413,53.2994468,0,1
15829,0,27,0,5,0,0,340000.0,0,-6.19406,53.35824,0,1
15830,4,63,0,5,0,1,625000.0,0,-6.244522900000001,53.2900086,0,1
15831,4,51,0,5,4,1,1545000.0,0,-6.240314,53.31930429999999,0,1
15832,12,189,4,3,1,1,350000.0,0,-6.2418644,53.3493089,0,1
15833,4,48,0,5,1,1,152000.0,0,-6.370622,53.288189,0,1
15834,0,30,0,4,1,0,250000.0,0,-6.4400824,53.3471553,0,1
15836,0,29,1,4,2,0,192500.0,0,-6.4300882,53.3913525,0,1
15837,6,103,3,2,2,0,360000.0,0,-6.2366343,53.3425769,1,0
15838,0,10,1,0,0,0,555066.08,1,-6.1468959000000005,53.41733879999999,0,1
15839,0,45,0,2,4,0,620000.0,0,-6.303008599999999,53.3038249,0,1
15840,10,91,1,4,1,1,395000.0,0,-6.2865571,53.3512206,0,1
15841,0,87,0,2,3,1,315000.0,0,-6.3037719,53.3275812,1,0
15842,0,20,0,0,0,0,287000.0,1,-6.2032667,53.4411816,1,0
15843,0,20,0,0,0,0,286342.81,1,-6.2033259,53.4412808,0,1
15844,0,55,2,3,1,1,265000.0,0,-6.1348683,53.2882806,0,1
15845,0,33,1,2,2,0,245000.0,0,-6.1240351,53.2515058,0,1
15846,4,61,0,5,1,1,303000.0,0,-6.246171,53.2863772,1,0
15847,0,13,1,3,0,0,246696.03,1,-6.4673208,53.339456000000006,0,1
15848,0,33,2,1,1,0,425000.0,0,-6.1435222000000005,53.3983114,0,1
15849,0,81,1,4,3,1,267000.0,0,-6.2466312,53.3604872,0,1
15850,0,53,2,4,3,0,680000.0,0,-6.197323,53.37328620000001,1,0
15851,0,20,0,0,0,0,277533.0,1,-6.2026045,53.441199100000006,1,0
15852,4,47,0,2,3,0,682820.0,1,-6.243099099999999,53.3063321,1,0
15854,0,22,0,5,1,0,268000.0,0,-6.4143323,53.277067,0,1
15855,0,41,0,2,1,0,256000.0,0,-6.2276864000000005,53.398496400000006,0,1
15856,0,95,0,5,5,1,210000.0,0,-6.304302099999999,53.3838142,0,1
15857,0,29,0,2,1,0,500000.0,0,-6.182894999999999,53.4487135,1,0
15858,0,20,0,0,0,0,277532.0,1,-6.2027134,53.4414096,1,0
15859,0,19,0,2,3,0,273127.75,1,-6.1698399,53.40582979999999,1,0
15860,0,20,0,0,0,0,336283.19,1,-6.203322200000001,53.4413429,0,1
15861,0,44,0,2,0,0,340000.0,0,-6.4049345,53.3857196,0,1
15862,0,33,0,3,1,0,365000.0,0,-6.3139905,53.2777652,0,1
15863,21,358,3,7,5,3,205000.0,0,-6.259600900000001,53.347599800000005,0,1
15864,0,38,0,4,1,0,305000.0,0,-6.315886,53.2874414,0,1
15865,0,68,0,5,2,0,338000.0,0,-6.2901074,53.32198929999999,0,1
15866,1,61,0,6,2,1,345000.0,0,-6.271214,53.3684596,0,1
15867,0,50,2,3,0,1,475000.0,0,-6.1364436,53.2923741,1,0
15869,0,65,0,5,0,1,320000.0,0,-6.208741099999999,53.39471410000001,0,1
15870,0,101,0,7,5,1,165500.0,0,-6.3001684,53.3926796,0,1
15871,0,57,0,9,5,1,180000.0,0,-6.3531597,53.34525550000001,0,1
15872,0,52,0,2,3,1,200000.0,0,-6.3135566,53.39607879999999,0,1
15873,0,55,2,3,1,1,750000.0,0,-6.133684099999999,53.28778570000001,0,1
15874,4,49,0,3,1,0,556656.39,0,-6.2493316,53.3115104,0,1
15875,0,24,0,1,2,0,342000.0,0,-6.3802225,53.3479171,0,1
15876,6,47,0,4,1,0,530000.0,0,-6.2494190000000005,53.3127616,0,1
15877,0,11,0,1,0,0,375000.0,0,-6.1340904,53.44419620000001,0,1
15878,0,68,0,5,1,0,275500.0,0,-6.2188,53.3930177,1,0
15879,0,4,0,2,1,0,281938.32,1,-6.4710369000000005,53.347393200000006,1,0
15880,0,15,0,1,0,0,393439.0,1,-6.1981194,53.2411743,0,1
15881,4,49,0,3,1,0,305555.07,0,-6.2493316,53.3115104,1,0
15882,0,15,0,1,0,0,488986.78,1,-6.1981194,53.2411743,0,1
15883,0,72,1,4,3,1,441102.0,0,-6.242520900000001,53.3591818,1,0
15884,0,11,1,3,0,0,251101.32,1,-6.4684154000000005,53.3392775,0,1
15885,0,48,0,0,0,1,262000.0,0,-6.310265,53.34708739999999,0,1
15886,0,57,0,9,1,1,150000.0,0,-6.264661900000001,53.3999101,1,0
15887,0,10,1,0,0,0,484581.5,1,-6.1468959000000005,53.41733879999999,1,0
15888,0,37,0,0,0,1,356240.11,1,-6.2090304000000005,53.4509304,0,1
15889,10,105,2,2,0,0,344500.0,0,-6.2355232,53.3506128,0,1
15890,0,64,0,6,1,1,251000.0,0,-6.2228788,53.4531799,0,1
15891,0,36,0,4,0,0,305000.0,0,-6.4384072,53.34032020000001,0,1
15892,0,66,2,10,3,1,610000.0,0,-6.1879538,53.37861329999999,1,0
15894,8,80,0,4,2,1,840000.0,0,-6.260739900000001,53.3250584,0,1
15895,0,19,0,2,1,0,246000.0,0,-6.4117532,53.2749571,1,0
15896,0,37,0,0,0,1,346240.11,1,-6.2090304000000005,53.4509304,0,1
15897,0,69,0,5,1,0,420000.0,0,-6.2985690000000005,53.316645,0,1
15898,2,77,0,6,2,0,260000.0,0,-6.284233,53.3326765,0,1
15899,0,29,1,1,1,0,215000.0,0,-6.377383099999999,53.3334868,0,1
15900,8,106,0,2,3,1,955000.0,0,-6.2625763,53.328422,0,1
15901,6,74,0,1,1,1,180000.0,0,-6.3122524,53.3364858,0,1
15903,6,47,0,2,2,0,376006.0,0,-6.2495821,53.3088793,0,1
15904,0,39,0,4,2,0,387000.0,0,-6.2735587,53.2901946,0,1
15905,2,56,0,5,0,1,520000.0,0,-6.2514691,53.2908253,0,1
15906,0,58,0,2,2,0,460000.0,0,-6.1585866,53.2838062,1,0
15907,0,37,0,0,0,1,366240.11,1,-6.2090304000000005,53.4509304,1,0
15908,0,37,0,0,0,1,366240.11,1,-6.2090304000000005,53.4509304,0,1
15909,0,53,0,2,3,1,375000.0,0,-6.240281400000001,53.3917003,0,1
15910,0,4,0,3,0,0,490000.0,0,-6.179965900000001,53.5292195,0,1
15912,0,21,0,1,1,0,685000.0,0,-6.2150538,53.2536971,1,0
15913,0,58,1,5,1,1,431718.05,1,-6.140987,53.2857423,0,1
15914,2,35,0,2,2,0,312000.0,0,-6.2198368,53.2591814,1,0
15915,0,58,1,5,1,1,330396.0,1,-6.140987,53.2857423,1,0
15916,0,55,0,1,2,0,515418.5,1,-6.2695361,53.3084653,0,1
15917,0,40,0,2,1,0,855000.0,0,-6.1227905,53.2719453,1,0
15918,0,37,0,0,0,1,421240.11,1,-6.2090304000000005,53.4509304,1,0
15919,0,76,0,5,1,1,288333.04,1,-6.2268473,53.46035210000001,1,0
15921,0,58,1,5,1,1,418501.0,1,-6.140987,53.2857423,1,0
15922,0,37,0,0,0,1,346240.11,1,-6.2090304000000005,53.4509304,0,1
15923,0,29,0,3,1,0,280000.0,0,-6.433357900000001,53.3970304,0,1
15924,1,72,1,2,4,0,177500.0,0,-6.3050937000000005,53.3797171,0,1
15925,0,27,0,5,1,0,220000.0,0,-6.4365581,53.3488297,0,1
15926,0,60,0,2,4,1,410000.0,0,-6.2440006,53.3905609,0,1
15927,0,48,0,6,0,0,296000.0,0,-6.2109458,53.4006196,0,1
15928,0,70,0,3,2,0,198000.0,0,-6.1488456,53.2781195,1,0
15929,0,30,0,5,2,0,325203.25,1,-6.4279688,53.3990703,0,1
15930,0,14,0,0,1,0,725000.0,0,-6.149177900000001,53.4370491,0,1
15931,0,56,1,7,4,0,478000.0,0,-6.2360443,53.36771070000001,0,1
